BCV	text	func_morph	form_morph	strongs	lemma	normalized
1Cor 15:3	παρέλαβον,	V-2AAI-1S	V-2AAI-1S	3880&5627	παραλαμβάνω	παρέλαβον	
1Cor 15:3	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
1Cor 15:3	Χριστὸς	N-NSM	N-NSM	5547	Χριστός	Χριστός	
1Cor 15:3	ἀπέθανεν	V-2AAI-3S	V-2AAI-3S	599&5627	ἀποθνῄσκω	ἀπέθανεν	
1Cor 15:3	ὑπὲρ	PREP	PREP	5228	ὑπέρ	ὑπέρ	
1Cor 15:3	τῶν	T-GPF	T-GPF	3588	ὁ	τῶν	
1Cor 15:3	ἁμαρτιῶν	N-GPF	N-GPF	266	ἁμαρτία	ἁμαρτιῶν	
1Cor 15:3	ἡμῶν	P-1GP	P-1GP	1473	ἐγώ	ἡμῶν	
1Cor 15:3	κατὰ	PREP	PREP	2596	κατά	κατά	
1Cor 15:3	τὰς	T-APF	T-APF	3588	ὁ	τάς	
1Cor 15:3	γραφάς,	N-APF	N-APF	1124	γραφή	γραφάς	
1Cor 15:4	καὶ	CONJ	CONJ	2532	καί	καί	
1Cor 15:4	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
1Cor 15:4	ἐτάφη,	V-2API-3S	V-2API-3S	2290&5648	θάπτω	ἐτάφη	
1Cor 15:4	καὶ	CONJ	CONJ	2532	καί	καί	
1Cor 15:4	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
1Cor 15:4	ἐγήγερται	V-RPI-3S	V-RPI-3S	1453&5769	ἐγείρω	ἐγήγερται	
1Cor 15:4	τῇ	T-DSF	T-DSF	3588	ὁ	τῇ	
1Cor 15:4	ἡμέρᾳ	N-DSF	N-DSF	2250	ἡμέρα	ἡμέρᾳ	
1Cor 15:4	τῇ	T-DSF	T-DSF	3588	ὁ	τῇ	
1Cor 15:4	τρίτῃ	A-DSF	A-DSF	5154	τρίτος	τρίτῃ	
1Cor 15:4	κατὰ	PREP	PREP	2596	κατά	κατά	
1Cor 15:4	τὰς	T-APF	T-APF	3588	ὁ	τάς	
1Cor 15:4	γραφάς,	N-APF	N-APF	1124	γραφή	γραφάς	
1Cor 15:5	καὶ	CONJ	CONJ	2532	καί	καί	
1Cor 15:5	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
1Cor 15:5	ὤφθη	V-API-3S	V-API-3S	3708&5681	ὁράω	ὤφθη	
1Cor 15:5	Κηφᾷ,	N-DSM	N-DSM	2786	Κηφᾶς	Κηφᾷ	
1Cor 15:5	εἶτα	ADV	ADV	1534	εἶτα	εἶτα	
1Cor 15:5	τοῖς	T-DPM	T-DPM	3588	ὁ	τοῖς	
1Cor 15:5	δώδεκα·	A-NUI	A-NUI	1427	δώδεκα	δώδεκα	
1Cor 15:6	ἔπειτα	ADV	ADV	1899	ἔπειτα	ἔπειτα	
1Cor 15:6	ὤφθη	V-API-3S	V-API-3S	3708&5681	ὁράω	ὤφθη	
1Cor 15:6	ἐπάνω	ADV	ADV	1883	ἐπάνω	ἐπάνω	
1Cor 15:6	πεντακοσίοις	A-DPM	A-DPM	4001	πεντακόσιοι	πεντακοσίοις	
1Cor 15:6	ἀδελφοῖς	N-DPM	N-DPM	80	ἀδελφός	ἀδελφοῖς	
1Cor 15:6	ἐφάπαξ,	ADV	ADV	2178	ἐφάπαξ	ἐφάπαξ	
1Cor 15:6	ἐξ	PREP	PREP	1537	ἐκ	ἐξ	
1Cor 15:6	ὧν	R-GPM	R-GPM	3739	ὅς	ὧν	
1Cor 15:6	οἱ	T-NPM	T-NPM	3588	ὁ	οἱ	
1Cor 15:6	πλείονες	A-NPM-C	A-NPM-C	4183	πολύς	πλείονες	
1Cor 15:6	μένουσιν	V-PAI-3P	V-PAI-3P	3306&5719	μένω	μένουσιν	
1Cor 15:6	ἕως	ADV	ADV	2193	ἕως	ἕως	
1Cor 15:6	ἄρτι,	ADV	ADV	737	ἄρτι	ἄρτι	
1Cor 15:6	τινὲς	X-NPM	X-NPM	5100	τὶς	τινές	
1Cor 15:6	δὲ	CONJ	CONJ	1161	δέ	δέ	
1Cor 15:6	ἐκοιμήθησαν·	V-API-3P	V-API-3P	2837&5681	κοιμάομαι	ἐκοιμήθησαν	
1Cor 15:7	ἔπειτα	ADV	ADV	1899	ἔπειτα	ἔπειτα	
1Cor 15:7	ὤφθη	V-API-3S	V-API-3S	3708&5681	ὁράω	ὤφθη	
1Cor 15:7	Ἰακώβῳ,	N-DSM	N-DSM	2385	Ἰάκωβος	Ἰακώβῳ	
1Cor 15:7	εἶτα	ADV	ADV	1534	εἶτα	εἶτα	
1Cor 15:7	τοῖς	T-DPM	T-DPM	3588	ὁ	τοῖς	
1Cor 15:7	ἀποστόλοις	N-DPM	N-DPM	652	ἀπόστολος	ἀποστόλοις	
1Cor 15:7	πᾶσιν·	A-DPM	A-DPM	3956	πᾶς	πᾶσιν	
1Cor 15:8	ἔσχατον	A-ASM-S	A-ASM-S	2078	ἔσχατος	ἔσχατον	
1Cor 15:8	δὲ	CONJ	CONJ	1161	δέ	δέ	
1Cor 15:8	πάντων	A-GPM	A-GPM	3956	πᾶς	πάντων	
1Cor 15:8	ὡσπερεὶ	ADV	ADV	5619	ὡσπερεί	ὡσπερεί	
1Cor 15:8	τῷ	T-DSN	T-DSN	3588	ὁ	τῷ	
1Cor 15:8	ἐκτρώματι	N-DSN	N-DSN	1626	ἔκτρωμα	ἐκτρώματι	
1Cor 15:8	ὤφθη	V-API-3S	V-API-3S	3708&5681	ὁράω	ὤφθη	
1Cor 15:8	κἀμοί.	P-1DS-K	P-1DS-K	2504	κἀγώ	κἀμοί	
1Cor 15:9	Ἐγὼ	P-1NS	P-1NS	1473	ἐγώ	Ἐγώ	
1Cor 15:9	γάρ	CONJ	CONJ	1063	γάρ	γάρ	
1Cor 15:9	εἰμι	V-PAI-1S	V-PAI-1S	1510&5719	εἰμί	εἰμι	
1Cor 15:9	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
1Cor 15:9	ἐλάχιστος	A-NSM-S	A-NSM-S	1646	ἐλάχιστος	ἐλάχιστος	
1Cor 15:9	τῶν	T-GPM	T-GPM	3588	ὁ	τῶν	
1Cor 15:9	ἀποστόλων,	N-GPM	N-GPM	652	ἀπόστολος	ἀποστόλων	
1Cor 15:9	ὃς	R-NSM	R-NSM	3739	ὅς	ὅς	
1Cor 15:9	οὐκ	PRT-N	PRT-N	3756	οὐ	οὐκ	
1Cor 15:9	εἰμὶ	V-PAI-1S	V-PAI-1S	1510&5719	εἰμί	εἰμί	
1Cor 15:9	ἱκανὸς	A-NSM	A-NSM	2425	ἱκανός	ἱκανός	
1Cor 15:9	καλεῖσθαι	V-PPN	V-PEN	2564&5745	καλέω	καλεῖσθαι	
1Cor 15:9	ἀπόστολος,	N-NSM	N-NSM	652	ἀπόστολος	ἀπόστολος	
1Cor 15:9	διότι	CONJ	CONJ	1360	διότι	διότι	
1Cor 15:9	ἐδίωξα	V-AAI-1S	V-AAI-1S	1377&5656	διώκω	ἐδίωξα	
1Cor 15:9	τὴν	T-ASF	T-ASF	3588	ὁ	τήν	
1Cor 15:9	ἐκκλησίαν	N-ASF	N-ASF	1577	ἐκκλησία	ἐκκλησίαν	
1Cor 15:9	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
1Cor 15:9	Θεοῦ·	N-GSM	N-GSM	2316	θεός	Θεοῦ	
1Cor 15:10	χάριτι	N-DSF	N-DSF	5485	χάρις	χάριτι	
1Cor 15:10	δὲ	CONJ	CONJ	1161	δέ	δέ	
1Cor 15:10	Θεοῦ	N-GSM	N-GSM	2316	θεός	Θεοῦ	
1Cor 15:10	εἰμι	V-PAI-1S	V-PAI-1S	1510	εἰμί	εἰμι	
1Cor 15:10	ὅ	R-NSN	R-NSN	3739	ὅς	ὅ	
1Cor 15:10	εἰμι,	V-PAI-1S	V-PAI-1S	1510&5719	εἰμί	εἰμι	
1Cor 15:10	καὶ	CONJ	CONJ	2532	καί	καί	
1Cor 15:10	ἡ	T-NSF	T-NSF	3588	ὁ	ἡ	
1Cor 15:10	χάρις	N-NSF	N-NSF	5485	χάρις	χάρις	
1Cor 15:10	αὐτοῦ	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
1Cor 15:10	ἡ	T-NSF	T-NSF	3588	ὁ	ἡ	
1Cor 15:10	εἰς	PREP	PREP	1519	εἰς	εἰς	
1Cor 15:10	ἐμὲ	P-1AS	P-1AS	1473	ἐγώ	ἐμέ	
1Cor 15:10	οὐ	PRT-N	PRT-N	3756	οὐ	οὐ	
1Cor 15:10	κενὴ	A-NSF	A-NSF	2756	κενός	κενή	
1Cor 15:10	ἐγενήθη,	V-AOI-3S	V-AOI-3S	1096&5675	γίνομαι	ἐγενήθη	
1Cor 15:10	ἀλλὰ	CONJ	CONJ	235	ἀλλά	ἀλλά	
1Cor 15:10	περισσότερον	A-ASM-C	A-ASM-C	4053	περισσός	περισσότερον	
1Cor 15:10	αὐτῶν	P-GPM	P-GPM	846	αὐτός	αὐτῶν	
1Cor 15:10	πάντων	A-GPM	A-GPM	3956	πᾶς	πάντων	
1Cor 15:10	ἐκοπίασα,	V-AAI-1S	V-AAI-1S	2872&5656	κοπιάω	ἐκοπίασα	
1Cor 15:10	οὐκ	PRT-N	PRT-N	3756	οὐ	οὐκ	
1Cor 15:10	ἐγὼ	P-1NS	P-1NS	1473	ἐγώ	ἐγώ	
1Cor 15:10	δὲ	CONJ	CONJ	1161	δέ	δέ	
1Cor 15:10	ἀλλὰ	CONJ	CONJ	235	ἀλλά	ἀλλά	
1Cor 15:10	ἡ	T-NSF	T-NSF	3588	ὁ	ἡ	
1Cor 15:10	χάρις	N-NSF	N-NSF	5485	χάρις	χάρις	
1Cor 15:10	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
1Cor 15:10	Θεοῦ	N-GSM	N-GSM	2316	θεός	Θεοῦ	
1Cor 15:10	σὺν	PREP	PREP	4862	σύν	σύν	
1Cor 15:10	ἐμοί.	P-1DS	P-1DS	1473	ἐγώ	ἐμοί	
1Cor 15:11	εἴτε	CONJ	CONJ	1535	εἴτε	εἴτε	
1Cor 15:11	οὖν	CONJ	CONJ	3767	οὖν	οὖν	
1Cor 15:11	ἐγὼ	P-1NS	P-1NS	1473	ἐγώ	ἐγώ	
1Cor 15:11	εἴτε	CONJ	CONJ	1535	εἴτε	εἴτε	
1Cor 15:11	ἐκεῖνοι,	D-NPM	D-NPM	1565	ἐκεῖνος	ἐκεῖνοι	
1Cor 15:11	οὕτως	ADV	ADV	3779	οὕτω	οὕτως	
1Cor 15:11	κηρύσσομεν	V-PAI-1P	V-PAI-1P	2784&5719	κηρύσσω	κηρύσσομεν	
1Cor 15:11	καὶ	CONJ	CONJ	2532	καί	καί	
1Cor 15:11	οὕτως	ADV	ADV	3779	οὕτω	οὕτως	
1Cor 15:11	ἐπιστεύσατε.	V-AAI-2P	V-AAI-2P	4100&5656	πιστεύω	ἐπιστεύσατε	
1Cor 15:12	Εἰ	COND	COND	1487	εἰ	Εἰ	
1Cor 15:12	δὲ	CONJ	CONJ	1161	δέ	δέ	
1Cor 15:12	Χριστὸς	N-NSM	N-NSM	5547	Χριστός	Χριστός	
1Cor 15:12	κηρύσσεται	V-PPI-3S	V-PEI-3S	2784&5743	κηρύσσω	κηρύσσεται	
1Cor 15:12	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
1Cor 15:12	ἐκ	PREP	PREP	1537	ἐκ	ἐκ	
1Cor 15:12	νεκρῶν	A-GPM	A-GPM	3498	νεκρός	νεκρῶν	
1Cor 15:12	ἐγήγερται,	V-RPI-3S	V-RPI-3S	1453&5769	ἐγείρω	ἐγήγερται	
1Cor 15:12	πῶς	ADV-I	ADV-I	4459	πῶς	πῶς	
1Cor 15:12	λέγουσιν	V-PAI-3P	V-PAI-3P	3004&5719	λέγω	λέγουσιν	
1Cor 15:12	ἐν	PREP	PREP	1722	ἐν	ἐν	
1Cor 15:12	ὑμῖν	P-2DP	P-2DP	4771	σύ	ὑμῖν	
1Cor 15:12	τινες	X-NPM	X-NPM	5100	τὶς	τινες	
1Cor 15:12	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
1Cor 15:12	ἀνάστασις	N-NSF	N-NSF	386	ἀνάστασις	ἀνάστασις	
1Cor 15:12	νεκρῶν	A-GPM	A-GPM	3498	νεκρός	νεκρῶν	
1Cor 15:12	οὐκ	PRT-N	PRT-N	3756	οὐ	οὐκ	
1Cor 15:12	ἔστιν;	V-PAI-3S	V-PAI-3S	1510&5719	εἰμί	ἔστιν	
1Cor 15:13	εἰ	COND	COND	1487	εἰ	εἰ	
1Cor 15:13	δὲ	CONJ	CONJ	1161	δέ	δέ	
1Cor 15:13	ἀνάστασις	N-NSF	N-NSF	386	ἀνάστασις	ἀνάστασις	
1Cor 15:13	νεκρῶν	A-GPM	A-GPM	3498	νεκρός	νεκρῶν	
1Cor 15:13	οὐκ	PRT-N	PRT-N	3756	οὐ	οὐκ	
1Cor 15:13	ἔστιν,	V-PAI-3S	V-PAI-3S	1510&5719	εἰμί	ἔστιν	
1Cor 15:13	οὐδὲ	CONJ-N	CONJ-N	3761	οὐδέ	οὐδέ	
1Cor 15:13	Χριστὸς	N-NSM	N-NSM	5547	Χριστός	Χριστός	
1Cor 15:13	ἐγήγερται·	V-RPI-3S	V-RPI-3S	1453&5769	ἐγείρω	ἐγήγερται	
1Cor 15:14	εἰ	COND	COND	1487	εἰ	εἰ	
1Cor 15:14	δὲ	CONJ	CONJ	1161	δέ	δέ	
1Cor 15:14	Χριστὸς	N-NSM	N-NSM	5547	Χριστός	Χριστός	
1Cor 15:14	οὐκ	PRT-N	PRT-N	3756	οὐ	οὐκ	
1Cor 15:14	ἐγήγερται,	V-RPI-3S	V-RPI-3S	1453&5769	ἐγείρω	ἐγήγερται	
1Cor 15:14	κενὸν	A-NSN	A-NSN	2756	κενός	κενόν	
1Cor 15:14	ἄρα	PRT	PRT	686	ἄρα	ἄρα	
1Cor 15:14	τὸ	T-NSN	T-NSN	3588	ὁ	τό	
1Cor 15:14	κήρυγμα	N-NSN	N-NSN	2782	κήρυγμα	κήρυγμα	
1Cor 15:14	ἡμῶν,	P-1GP	P-1GP	1473	ἐγώ	ἡμῶν	
1Cor 15:14	κενὴ	A-NSF	A-NSF	2756	κενός	κενή	
1Cor 15:14	καὶ	CONJ	CONJ	2532	καί	καί	
1Cor 15:14	ἡ	T-NSF	T-NSF	3588	ὁ	ἡ	
1Cor 15:14	πίστις	N-NSF	N-NSF	4102	πίστις	πίστις	
1Cor 15:14	ὑμῶν·	P-2GP	P-2GP	4771	σύ	ὑμῶν	
1Cor 15:15	εὑρισκόμεθα	V-PPI-1P	V-PEI-1P	2147&5743	εὑρίσκω	εὑρισκόμεθα	
1Cor 15:15	δὲ	CONJ	CONJ	1161	δέ	δέ	
1Cor 15:15	καὶ	CONJ	CONJ	2532	καί	καί	
1Cor 15:15	ψευδομάρτυρες	N-NPM	N-NPM	5575	ψευδόμαρτυς	ψευδομάρτυρες	
1Cor 15:15	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
1Cor 15:15	Θεοῦ,	N-GSM	N-GSM	2316	θεός	Θεοῦ	
1Cor 15:15	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
1Cor 15:15	ἐμαρτυρήσαμεν	V-AAI-1P	V-AAI-1P	3140&5656	μαρτυρέω	ἐμαρτυρήσαμεν	
1Cor 15:15	κατὰ	PREP	PREP	2596	κατά	κατά	
1Cor 15:15	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
1Cor 15:15	Θεοῦ	N-GSM	N-GSM	2316	θεός	Θεοῦ	
1Cor 15:15	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
1Cor 15:15	ἤγειρεν	V-AAI-3S	V-AAI-3S	1453&5656	ἐγείρω	ἤγειρεν	
1Cor 15:15	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
1Cor 15:15	Χριστόν,	N-ASM	N-ASM	5547	Χριστός	Χριστόν	
1Cor 15:15	ὃν	R-ASM	R-ASM	3739	ὅς	ὅν	
1Cor 15:15	οὐκ	PRT-N	PRT-N	3756	οὐ	οὐκ	
1Cor 15:15	ἤγειρεν	V-AAI-3S	V-AAI-3S	1453&5656	ἐγείρω	ἤγειρεν	
1Cor 15:15	εἴπερ	COND	COND	1512	εἴπερ	εἴπερ	
1Cor 15:15	ἄρα	PRT	PRT	686	ἄρα	ἄρα	
1Cor 15:15	νεκροὶ	A-NPM	A-NPM	3498	νεκρός	νεκροί	
1Cor 15:15	οὐκ	PRT-N	PRT-N	3756	οὐ	οὐκ	
1Cor 15:15	ἐγείρονται.	V-PPI-3P	V-PEI-3P	1453&5743	ἐγείρω	ἐγείρονται	
1Cor 15:16	εἰ	COND	COND	1487	εἰ	εἰ	
1Cor 15:16	γὰρ	CONJ	CONJ	1063	γάρ	γάρ	
1Cor 15:16	νεκροὶ	A-NPM	A-NPM	3498	νεκρός	νεκροί	
1Cor 15:16	οὐκ	PRT-N	PRT-N	3756	οὐ	οὐκ	
1Cor 15:16	ἐγείρονται,	V-PPI-3P	V-PEI-3P	1453&5743	ἐγείρω	ἐγείρονται	
1Cor 15:16	οὐδὲ	CONJ-N	CONJ-N	3761	οὐδέ	οὐδέ	
1Cor 15:16	Χριστὸς	N-NSM	N-NSM	5547	Χριστός	Χριστός	
1Cor 15:16	ἐγήγερται·	V-RPI-3S	V-RPI-3S	1453&5769	ἐγείρω	ἐγήγερται	
1Cor 15:17	εἰ	COND	COND	1487	εἰ	εἰ	
1Cor 15:17	δὲ	CONJ	CONJ	1161	δέ	δέ	
1Cor 15:17	Χριστὸς	N-NSM	N-NSM	5547	Χριστός	Χριστός	
1Cor 15:17	οὐκ	PRT-N	PRT-N	3756	οὐ	οὐκ	
1Cor 15:17	ἐγήγερται,	V-RPI-3S	V-RPI-3S	1453&5769	ἐγείρω	ἐγήγερται	
1Cor 15:17	ματαία	A-NSF	A-NSF	3152	μάταιος	ματαία	
1Cor 15:17	ἡ	T-NSF	T-NSF	3588	ὁ	ἡ	
1Cor 15:17	πίστις	N-NSF	N-NSF	4102	πίστις	πίστις	
1Cor 15:17	ὑμῶν,	P-2GP	P-2GP	4771	σύ	ὑμῶν	
1Cor 15:17	ἔτι	ADV	ADV	2089	ἔτι	ἔτι	
1Cor 15:17	ἐστὲ	V-PAI-2P	V-PAI-2P	1510&5719	εἰμί	ἐστέ	
1Cor 15:17	ἐν	PREP	PREP	1722	ἐν	ἐν	
1Cor 15:17	ταῖς	T-DPF	T-DPF	3588	ὁ	ταῖς	
1Cor 15:17	ἁμαρτίαις	N-DPF	N-DPF	266	ἁμαρτία	ἁμαρτίαις	
1Cor 15:17	ὑμῶν.	P-2GP	P-2GP	4771	σύ	ὑμῶν	
1Cor 15:18	ἄρα	PRT	PRT	686	ἄρα	ἄρα	
1Cor 15:18	καὶ	CONJ	CONJ	2532	καί	καί	
1Cor 15:18	οἱ	T-NPM	T-NPM	3588	ὁ	οἱ	
1Cor 15:18	κοιμηθέντες	V-APP-NPM	V-APP-NPM	2837&5685	κοιμάομαι	κοιμηθέντες	
1Cor 15:18	ἐν	PREP	PREP	1722	ἐν	ἐν	
1Cor 15:18	Χριστῷ	N-DSM	N-DSM	5547	Χριστός	Χριστῷ	
1Cor 15:18	ἀπώλοντο.	V-2AMI-3P	V-2AMI-3P	622&5639	ἀπόλλυμι	ἀπώλοντο	
1Cor 15:19	εἰ	COND	COND	1487	εἰ	εἰ	
1Cor 15:19	ἐν	PREP	PREP	1722	ἐν	ἐν	
1Cor 15:19	τῇ	T-DSF	T-DSF	3588	ὁ	τῇ	
1Cor 15:19	ζωῇ	N-DSF	N-DSF	2222	ζωή	ζωῇ	
1Cor 15:19	ταύτῃ	D-DSF	D-DSF	3778	οὗτος	ταύτῃ	
1Cor 15:19	ἐν	PREP	PREP	1722	ἐν	ἐν	
1Cor 15:19	Χριστῷ	N-DSM	N-DSM	5547	Χριστός	Χριστῷ	
1Cor 15:19	ἠλπικότες	V-RAP-NPM	V-RAP-NPM	1679&5761	ἐλπίζω	ἠλπικότες	
1Cor 15:19	ἐσμὲν	V-PAI-1P	V-PAI-1P	1510&5719	εἰμί	ἐσμέν	
1Cor 15:19	μόνον,	ADV	ADV	3440	μόνος	μόνον	
1Cor 15:19	ἐλεεινότεροι	A-NPM-C	A-NPM-C	1652	ἐλεεινός	ἐλεεινότεροι	
1Cor 15:19	πάντων	A-GPM	A-GPM	3956	πᾶς	πάντων	
1Cor 15:19	ἀνθρώπων	N-GPM	N-GPM	444	ἄνθρωπος	ἀνθρώπων	
1Cor 15:19	ἐσμέν.	V-PAI-1P	V-PAI-1P	1510&5719	εἰμί	ἐσμέν	
1Cor 15:20	Νυνὶ	ADV	ADV	3570	νυνί	Νυνί	
1Cor 15:20	δὲ	CONJ	CONJ	1161	δέ	δέ	
1Cor 15:20	Χριστὸς	N-NSM	N-NSM	5547	Χριστός	Χριστός	
1Cor 15:20	ἐγήγερται	V-RPI-3S	V-RPI-3S	1453&5769	ἐγείρω	ἐγήγερται	
1Cor 15:20	ἐκ	PREP	PREP	1537	ἐκ	ἐκ	
1Cor 15:20	νεκρῶν,	A-GPM	A-GPM	3498	νεκρός	νεκρῶν	
1Cor 15:20	ἀπαρχὴ	N-NSF	N-NSF	536	ἀπαρχή	ἀπαρχή	
1Cor 15:20	τῶν	T-GPM	T-GPM	3588	ὁ	τῶν	
1Cor 15:20	κεκοιμημένων.	V-RPP-GPM	V-RPP-GPM	2837&5772	κοιμάομαι	κεκοιμημένων	
1Cor 15:21	ἐπειδὴ	CONJ	CONJ	1894	ἐπειδή	ἐπειδή	
1Cor 15:21	γὰρ	CONJ	CONJ	1063	γάρ	γάρ	
1Cor 15:21	δι’	PREP	PREP	1223	διά	δι’	
1Cor 15:21	ἀνθρώπου	N-GSM	N-GSM	444	ἄνθρωπος	ἀνθρώπου	
1Cor 15:21	θάνατος,	N-NSM	N-NSM	2288	θάνατος	θάνατος	
1Cor 15:21	καὶ	CONJ	CONJ	2532	καί	καί	
1Cor 15:21	δι’	PREP	PREP	1223	διά	δι’	
1Cor 15:21	ἀνθρώπου	N-GSM	N-GSM	444	ἄνθρωπος	ἀνθρώπου	
1Cor 15:21	ἀνάστασις	N-NSF	N-NSF	386	ἀνάστασις	ἀνάστασις	
1Cor 15:21	νεκρῶν.	A-GPM	A-GPM	3498	νεκρός	νεκρῶν	
1Cor 15:22	ὥσπερ	ADV	ADV	5618	ὥσπερ	ὥσπερ	
1Cor 15:22	γὰρ	CONJ	CONJ	1063	γάρ	γάρ	
1Cor 15:22	ἐν	PREP	PREP	1722	ἐν	ἐν	
1Cor 15:22	τῷ	T-DSM	T-DSM	3588	ὁ	τῷ	
1Cor 15:22	Ἀδὰμ	N-PRI	N-PRI	76	Ἀδάμ	Ἀδάμ	
1Cor 15:22	πάντες	A-NPM	A-NPM	3956	πᾶς	πάντες	
1Cor 15:22	ἀποθνήσκουσιν,	V-PAI-3P	V-PAI-3P	599&5719	ἀποθνῄσκω	ἀποθνήσκουσιν	
1Cor 15:22	οὕτως	ADV	ADV	3779	οὕτω	οὕτως	
1Cor 15:22	καὶ	CONJ	CONJ	2532	καί	καί	
1Cor 15:22	ἐν	PREP	PREP	1722	ἐν	ἐν	
1Cor 15:22	τῷ	T-DSM	T-DSM	3588	ὁ	τῷ	
1Cor 15:22	Χριστῷ	N-DSM	N-DSM	5547	Χριστός	Χριστῷ	
1Cor 15:22	πάντες	A-NPM	A-NPM	3956	πᾶς	πάντες	
1Cor 15:22	ζωοποιηθήσονται.	V-FPI-3P	V-FPI-3P	2227&5701	ζῳοποιέω	ζωοποιηθήσονται	
1Cor 15:23	Ἕκαστος	A-NSM	A-NSM	1538	ἕκαστος	Ἕκαστος	
1Cor 15:23	δὲ	CONJ	CONJ	1161	δέ	δέ	
1Cor 15:23	ἐν	PREP	PREP	1722	ἐν	ἐν	
1Cor 15:23	τῷ	T-DSN	T-DSN	3588	ὁ	τῷ	
1Cor 15:23	ἰδίῳ	A-DSN	A-DSN	2398	ἴδιος	ἰδίῳ	
1Cor 15:23	τάγματι·	N-DSN	N-DSN	5001	τάγμα	τάγματι	
1Cor 15:23	ἀπαρχὴ	N-NSF	N-NSF	536	ἀπαρχή	ἀπαρχή	
1Cor 15:23	Χριστός,	N-NSM	N-NSM	5547	Χριστός	Χριστός	
1Cor 15:23	ἔπειτα	ADV	ADV	1899	ἔπειτα	ἔπειτα	
1Cor 15:23	οἱ	T-NPM	T-NPM	3588	ὁ	οἱ	
1Cor 15:23	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
1Cor 15:23	Χριστοῦ	N-GSM	N-GSM	5547	Χριστός	Χριστοῦ	
1Cor 15:23	ἐν	PREP	PREP	1722	ἐν	ἐν	
1Cor 15:23	τῇ	T-DSF	T-DSF	3588	ὁ	τῇ	
1Cor 15:23	παρουσίᾳ	N-DSF	N-DSF	3952	παρουσία	παρουσίᾳ	
1Cor 15:23	αὐτοῦ,	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
1Cor 15:24	εἶτα	ADV	ADV	1534	εἶτα	εἶτα	
1Cor 15:24	τὸ	T-NSN	T-NSN	3588	ὁ	τό	
1Cor 15:24	τέλος,	N-NSN	N-NSN	5056	τέλος	τέλος	
1Cor 15:24	ὅταν	CONJ	CONJ	3752	ὅταν	ὅταν	
1Cor 15:24	παραδιδοῖ	V-PAS-3S	V-PAS-3S	3860	παραδίδωμι	παραδιδοῖ	
1Cor 15:24	τὴν	T-ASF	T-ASF	3588	ὁ	τήν	
1Cor 15:24	βασιλείαν	N-ASF	N-ASF	932	βασιλεία	βασιλείαν	
1Cor 15:24	τῷ	T-DSM	T-DSM	3588	ὁ	τῷ	
1Cor 15:24	Θεῷ	N-DSM	N-DSM	2316	θεός	Θεῷ	
1Cor 15:24	καὶ	CONJ	CONJ	2532	καί	καί	
1Cor 15:24	Πατρί,	N-DSM	N-DSM	3962	πατήρ	Πατρί	
1Cor 15:24	ὅταν	CONJ	CONJ	3752	ὅταν	ὅταν	
1Cor 15:24	καταργήσῃ	V-AAS-3S	V-AAS-3S	2673&5661	καταργέω	καταργήσῃ	
1Cor 15:24	πᾶσαν	A-ASF	A-ASF	3956	πᾶς	πᾶσαν	
1Cor 15:24	ἀρχὴν	N-ASF	N-ASF	746	ἀρχή	ἀρχήν	
1Cor 15:24	καὶ	CONJ	CONJ	2532	καί	καί	
1Cor 15:24	πᾶσαν	A-ASF	A-ASF	3956	πᾶς	πᾶσαν	
1Cor 15:24	ἐξουσίαν	N-ASF	N-ASF	1849	ἐξουσία	ἐξουσίαν	
1Cor 15:24	καὶ	CONJ	CONJ	2532	καί	καί	
1Cor 15:24	δύναμιν,	N-ASF	N-ASF	1411	δύναμις	δύναμιν	
1Cor 15:25	δεῖ	V-PAI-3S	V-PAI-3S	1163&5719	δεῖ	δεῖ	
1Cor 15:25	γὰρ	CONJ	CONJ	1063	γάρ	γάρ	
1Cor 15:25	αὐτὸν	P-ASM	P-ASM	846	αὐτός	αὐτόν	
1Cor 15:25	βασιλεύειν	V-PAN	V-PAN	936&5721	βασιλεύω	βασιλεύειν	
1Cor 15:25	ἄχρι	ADV	ADV	891	ἄχρι	ἄχρι	
1Cor 15:25	οὗ	R-GSM	R-GSM	3739	ὅς	οὗ	
1Cor 15:25	θῇ	V-2AAS-3S	V-2AAS-3S	5087&5632	τίθημι	θῇ	
1Cor 15:25	πάντας	A-APM	A-APM	3956	πᾶς	πάντας	
